Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Quarter,Week,DayOfWeek,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Sales_Lag_1,Sales_Lag_4,Rolling_Mean_4,Rolling_Mean_12,Rolling_STD_4
4,2010-07-16,1898427.66,0,78.53,2.621,126.1498065,7.372,2010,7,3,28,4,False,False,True,False,1812208.22,1929736.35,1867483.4324999999,1875108.7033333331,50188.48695451033
4,2010-07-23,1848426.78,0,79.78,2.612,126.1283548,7.372,2010,7,3,29,4,False,False,True,False,1898427.66,1846651.95,1859656.26,1883087.8499999999,38269.716614576886
4,2010-07-30,1796637.61,0,80.7,2.65,126.1069032,7.372,2010,7,3,30,4,False,False,True,False,1848426.78,1881337.21,1860099.9674999998,1885683.9749999999,38078.49465858709
4,2010-08-06,1907638.58,0,76.53,2.64,126.0854516,7.372,2010,8,3,31,4,False,False,True,False,1796637.61,1812208.22,1838925.0675,1868684.9308333334,45213.788666755834
4,2010-08-13,2007050.75,0,78.08,2.698,126.064,7.372,2010,8,3,32,4,False,False,True,False,1907638.58,1898427.66,1862782.6575,1871355.0391666668,51198.562851324605
4,2010-08-20,1997181.09,0,78.83,2.671,126.0766452,7.372,2010,8,3,33,4,False,False,True,False,2007050.75,1848426.78,1889938.43,1879963.2183333335,90289.99742348633
4,2010-08-27,1848403.92,0,74.44,2.621,126.0892903,7.372,2010,8,3,34,4,False,False,True,False,1997181.09,1796637.61,1927127.0074999998,1891600.5008333335,97813.87215260493
4,2010-09-03,1935857.58,0,76.8,2.584,126.1019355,7.372,2010,9,3,35,4,True,False,False,False,1848403.92,1907638.58,1940068.585,1887026.6124999998,75724.4229411798
4,2010-09-10,1865820.81,1,73.54,2.574,126.1145806,7.372,2010,9,3,36,4,True,False,False,False,1935857.58,2007050.75,1947123.335,1892463.1416666668,72960.0667897264
4,2010-09-17,1899959.61,0,64.91,2.594,126.1454667,7.372,2010,9,3,37,4,True,False,False,False,1865820.81,1997181.09,1911815.85,1887136.8466666667,68317.50764525059
4,2010-09-24,1810684.68,0,60.96,2.642,126.1900333,7.372,2010,9,3,38,4,True,False,False,False,1899959.61,1848403.92,1887510.4800000002,1891579.1516666666,38696.20022650402
4,2010-10-01,1842821.02,0,63.96,2.619,126.2346,7.127,2010,10,4,39,4,True,False,False,False,1810684.68,1935857.58,1878080.67,1885691.4408333332,53258.43588882142
4,2010-10-08,1951494.85,0,67.73,2.645,126.2791667,7.127,2010,10,4,40,4,True,False,False,False,1842821.02,1865820.81,1854821.5299999998,1888242.5075,37640.8651812856
4,2010-10-15,1867345.09,0,62.03,2.732,126.3266774,7.127,2010,10,4,41,4,True,False,False,False,1951494.85,1899959.61,1876240.04,1892664.7733333334,62290.28964349291
4,2010-10-22,1927610.06,0,64.17,2.736,126.3815484,7.127,2010,10,4,42,4,True,False,False,False,1867345.09,1810684.68,1868086.41,1894241.2991666666,60251.738446346186
4,2010-10-29,1933333.0,0,56.94,2.718,126.4364194,7.127,2010,10,4,43,4,True,False,False,False,1927610.06,1842821.02,1897317.7550000001,1905155.67,50731.43712306384
4,2010-11-05,2013115.79,0,51.6,2.699,126.4912903,7.127,2010,11,4,44,4,True,False,False,False,1933333.0,1951494.85,1919945.75,1907296.8716666664,36515.454507116054
4,2010-11-12,1999794.26,0,52.65,2.741,126.5461613,7.127,2010,11,4,45,4,True,False,False,False,2013115.79,1867345.09,1935350.985,1907802.2916666667,59822.4061556495
4,2010-11-19,2097809.4,0,48.05,2.78,126.6072,7.127,2010,11,4,46,4,True,False,False,False,1999794.26,1927610.06,1968463.2775,1908020.0558333332,44266.61313114301
4,2010-11-26,2789469.45,1,48.08,2.752,126.6692667,7.127,2010,11,4,47,4,True,False,False,False,2097809.4,1933333.0,2011013.1124999998,1928803.8458333334,67572.37923363017
4,2010-12-03,2102530.17,0,46.4,2.727,126.7313333,7.127,2010,12,4,48,4,False,False,False,True,2789469.45,2013115.79,2225047.225,1999938.1683333332,378776.86640339735
4,2010-12-10,2302504.86,0,42.4,2.86,126.7934,7.127,2010,12,4,49,4,False,False,False,True,2102530.17,1999794.26,2247400.82,2019663.9483333332,364468.79443657404
4,2010-12-17,2740057.14,0,46.57,2.884,126.8794839,7.127,2010,12,4,50,4,False,False,False,True,2302504.86,2097809.4,2323078.4699999997,2053209.3858333335,325234.03172963875
4,2010-12-24,3526713.39,0,43.21,2.887,126.9835806,7.127,2010,12,4,51,4,False,False,False,True,2740057.14,2789469.45,2483640.405,2130657.0908333333,335328.7161566863
4,2010-12-31,1794868.74,1,38.09,2.955,127.0876774,7.127,2010,12,4,52,4,False,False,False,True,3526713.39,2102530.17,2667951.39,2270981.455,631380.4278833253
4,2011-01-07,1862476.27,0,39.34,2.98,127.1917742,6.51,2011,1,1,1,4,False,False,False,True,1794868.74,2302504.86,2591036.0325,2257929.279166667,733673.8610058549
4,2011-01-14,1865502.46,0,31.6,2.992,127.3009355,6.51,2011,1,1,2,4,False,False,False,True,1862476.27,2740057.14,2481028.8850000002,2257523.544166667,819344.2099214061
4,2011-01-21,1886393.94,0,38.34,3.017,127.4404839,6.51,2011,1,1,3,4,False,False,False,True,1865502.46,3526713.39,2262390.215,2252347.9108333336,843512.5910743042
4,2011-01-28,1814240.85,0,40.6,3.022,127.5800323,6.51,2011,1,1,4,4,False,False,False,True,1886393.94,1794868.74,1852310.3525,2248436.3225000002,39743.374132794124
4,2011-02-04,2119086.04,0,34.61,2.996,127.7195806,6.51,2011,2,1,5,4,False,False,False,True,1814240.85,1862476.27,1857153.38,2231863.410833333,30520.680829628043
4,2011-02-11,2187847.29,1,33.29,3.033,127.859129,6.51,2011,2,1,6,4,False,False,False,True,2119086.04,1865502.46,1921305.8225,2241804.3925,135293.23409637844
4,2011-02-18,2316495.56,0,48.17,3.058,127.99525,6.51,2011,2,1,7,4,False,False,False,True,2187847.29,1886393.94,2001892.03,2249307.55,179691.00223308094
4,2011-02-25,2078094.69,0,49.0,3.087,128.13,6.51,2011,2,1,8,4,False,False,False,True,2316495.56,1814240.85,2109417.435,2209893.0591666666,213116.00148256036
4,2011-03-04,2103455.75,0,46.56,3.305,128.26475,6.51,2011,3,1,9,4,False,True,False,False,2078094.69,2119086.04,2175380.895,2207856.7691666665,104407.01774805892
4,2011-03-11,2039818.41,0,50.93,3.461,128.3995,6.51,2011,3,1,10,4,False,True,False,False,2103455.75,2187847.29,2171473.3225,2191269.3433333333,107463.97126100672
4,2011-03-18,2116475.38,0,51.86,3.495,128.5121935,6.51,2011,3,1,11,4,False,True,False,False,2039818.41,2316495.56,2134466.1025,2132916.115833333,124140.09183544393
4,2011-03-25,1944164.32,0,59.1,3.48,128.6160645,6.51,2011,3,1,12,4,False,True,False,False,2116475.38,2078094.69,2084461.0574999999,2015396.281666667,33759.995059521476
4,2011-04-01,1900246.47,0,56.99,3.521,128.7199355,5.946,2011,4,2,13,4,False,True,False,False,1944164.32,2103455.75,2050978.465,2027837.5799999998,78692.48103677842
4,2011-04-08,2074953.46,0,62.61,3.605,128.8238065,5.946,2011,4,2,14,4,False,True,False,False,1900246.47,2039818.41,2000176.145,2030985.0966666667,96988.46275262191
4,2011-04-15,1960587.76,0,62.34,3.724,128.9107333,5.946,2011,4,2,15,4,False,True,False,False,2074953.46,2116475.38,2008959.9075,2048439.3466666664,103169.44872555307
4,2011-04-22,2220600.76,0,68.8,3.781,128.9553,5.946,2011,4,2,16,4,False,True,False,False,1960587.76,1944164.32,1969988.0025,2054622.165,74468.91020318684
4,2011-04-29,1878167.44,0,64.22,3.781,128.9998667,5.946,2011,4,2,17,4,False,True,False,False,2220600.76,1900246.47,2039097.1124999998,2088485.4908333335,141034.83147137283
4,2011-05-06,2063682.76,0,63.41,3.866,129.0444333,5.946,2011,5,2,18,4,False,True,False,False,1878167.44,2074953.46,2033577.355,2068408.9408333332,148514.26277334985
4,2011-05-13,2002362.37,0,70.65,3.872,129.089,5.946,2011,5,2,19,4,False,True,False,False,2063682.76,1960587.76,2030759.68,2058061.8966666667,147571.51364333535
4,2011-05-20,2015563.48,0,70.49,3.881,129.0756774,5.946,2011,5,2,20,4,False,True,False,False,2002362.37,2220600.76,2041203.3325,2031884.1308333331,142335.3835904739
4,2011-05-27,1986597.95,0,73.65,3.771,129.0623548,5.946,2011,5,2,21,4,False,True,False,False,2015563.48,1878167.44,1989944.0125,2026673.1966666665,79040.02732939884
4,2011-06-03,2065377.15,0,78.26,3.683,129.0490323,5.946,2011,6,2,22,4,False,False,True,False,1986597.95,2063682.76,2017051.64,2016935.0466666669,33265.98793756931
4,2011-06-10,2073951.38,0,80.05,3.64,129.0357097,5.946,2011,6,2,23,4,False,False,True,False,2065377.15,2002362.37,2017475.2374999998,2019064.9416666667,34059.035440076645
4,2011-06-17,2141210.62,0,83.51,3.618,129.0432,5.946,2011,6,2,24,4,False,False,True,False,2073951.38,2015563.48,2035372.4899999998,2015521.2750000001,41472.73403389257
4,2011-06-24,2008344.92,0,81.85,3.57,129.0663,5.946,2011,6,2,25,4,False,False,True,False,2141210.62,1986597.95,2066784.275,2031941.8,63304.75216998594
4,2011-07-01,2051533.53,0,84.54,3.504,129.0894,5.644,2011,7,3,26,4,False,False,True,False,2008344.92,2065377.15,2072221.0175,2040950.0041666664,54435.14110595359
4,2011-07-08,2066541.86,0,84.59,3.469,129.1125,5.644,2011,7,3,27,4,False,False,True,False,2051533.53,2073951.38,2068760.1124999998,2038998.343333333,55445.997525232364
4,2011-07-15,2049046.95,0,83.27,3.563,129.1338387,5.644,2011,7,3,28,4,False,False,True,False,2066541.86,2141210.62,2066907.7325000002,2047827.8516666666,55338.419637547224
4,2011-07-22,2036231.39,0,82.84,3.627,129.1507742,5.644,2011,7,3,29,4,False,False,True,False,2049046.95,2008344.92,2043866.8150000002,2033531.7008333334,24910.339270077922
4,2011-07-29,1989674.07,0,84.36,3.659,129.1677097,5.644,2011,7,3,30,4,False,False,True,False,2036231.39,2051533.53,2050838.4324999999,2046703.6966666665,12431.893070185266
4,2011-08-05,2160057.39,0,86.09,3.662,129.1846452,5.644,2011,8,3,31,4,False,False,True,False,1989674.07,2066541.86,2035373.5675000001,2040536.3058333332,32901.89344880481
4,2011-08-12,2105668.74,0,82.98,3.617,129.2015806,5.644,2011,8,3,32,4,False,False,True,False,2160057.39,2049046.95,2058752.45,2053677.5575,72193.97095233625
4,2011-08-19,2232892.1,0,82.77,3.55,129.2405806,5.644,2011,8,3,33,4,False,False,True,False,2105668.74,2036231.39,2072907.8975,2061186.3291666668,75147.28446416286
4,2011-08-26,1988490.21,0,81.47,3.523,129.2832581,5.644,2011,8,3,34,4,False,False,True,False,2232892.1,1989674.07,2122073.075,2081710.8416666666,102505.71239326289
4,2011-09-02,2078420.31,0,77.99,3.533,129.3259355,5.644,2011,9,3,35,4,True,False,False,False,1988490.21,2160057.39,2121777.11,2075303.5966666667,103015.85336772888
4,2011-09-09,2093139.01,1,73.34,3.554,129.3686129,5.644,2011,9,3,36,4,True,False,False,False,2078420.31,2105668.74,2101367.84,2075676.0075,100970.42008574282
4,2011-09-16,2075577.33,0,72.76,3.532,129.4306,5.644,2011,9,3,37,4,True,False,False,False,2093139.01,2232892.1,2098235.4075,2071670.04,100986.87136746173
4,2011-09-23,2031406.41,0,69.23,3.473,129.5183333,5.644,2011,9,3,38,4,True,False,False,False,2075577.33,1988490.21,2058906.715,2077272.7408333335,47571.08362469351
4,2011-09-30,1929486.63,0,72.15,3.371,129.6060667,5.644,2011,9,3,39,4,True,False,False,False,2031406.41,2078420.31,2069635.7650000001,2075595.4808333332,26623.025965949113
4,2011-10-07,2166737.65,0,65.79,3.299,129.6938,5.143,2011,10,4,40,4,True,False,False,False,1929486.63,2093139.01,2032402.345,2064174.2116666667,73361.33878630314
4,2011-10-14,2074548.85,0,63.75,3.283,129.7706452,5.143,2011,10,4,41,4,True,False,False,False,2166737.65,2075577.33,2050802.005,2073981.7700000003,98570.61737186981
4,2011-10-21,2207742.13,0,64.79,3.361,129.7821613,5.143,2011,10,4,42,4,True,False,False,False,2074548.85,2031406.41,2050544.885,2077174.8916666668,98485.75413570482
4,2011-10-28,2151659.59,0,55.31,3.362,129.7936774,5.143,2011,10,4,43,4,True,False,False,False,2207742.13,1929486.63,2094628.815,2095347.2300000002,123382.13319645125
4,2011-11-04,2281217.31,0,49.86,3.322,129.8051935,5.143,2011,11,4,44,4,True,False,False,False,2151659.59,2166737.65,2150172.0549999997,2094647.4133333333,55707.01442384911
4,2011-11-11,2203028.96,0,47.12,3.286,129.8167097,5.143,2011,11,4,45,4,True,False,False,False,2281217.31,2074548.85,2178791.9699999997,2109276.460833333,87429.69775756802
4,2011-11-18,2243946.59,0,50.44,3.294,129.8268333,5.143,2011,11,4,46,4,True,False,False,False,2203028.96,2207742.13,2210911.9975,2106787.865833333,53310.021260740956
4,2011-11-25,3004702.33,1,47.96,3.225,129.8364,5.143,2011,11,4,47,4,True,False,False,False,2243946.59,2151659.59,2219963.1125,2128075.8975,55616.00672217357
4,2011-12-02,2180999.26,0,38.71,3.176,129.8459667,5.143,2011,12,4,48,4,False,False,False,True,3004702.33,2281217.31,2433223.7975,2205266.0658333334,382321.5094834409
4,2011-12-09,2508955.24,0,31.64,3.153,129.8555333,5.143,2011,12,4,49,4,False,False,False,True,2180999.26,2203028.96,2408169.2849999997,2212587.7533333334,398542.9882834226
4,2011-12-16,2771397.17,0,36.44,3.149,129.8980645,5.143,2011,12,4,50,4,False,False,False,True,2508955.24,2243946.59,2484650.855,2248702.5791666666,374694.1304206841
4,2011-12-23,3676388.98,0,35.92,3.103,129.9845484,5.143,2011,12,4,51,4,False,False,False,True,2771397.17,3004702.33,2616513.5,2310368.4758333336,353987.2650752862
4,2011-12-30,2007105.86,1,36.89,3.119,130.0710323,5.143,2011,12,4,52,4,False,False,False,True,3676388.98,2180999.26,2784435.1625,2455943.6716666664,641814.0119816252
4,2012-01-06,2047766.07,0,38.64,3.158,130.1575161,4.607,2012,1,1,1,4,False,False,False,True,2007105.86,2508955.24,2740961.8125,2442641.0225,699600.3395716028
4,2012-01-13,1941676.61,0,34.41,3.263,130.244,4.607,2012,1,1,2,4,False,False,False,True,2047766.07,2771397.17,2625664.52,2440409.124166667,783547.7714625342
4,2012-01-20,2005097.76,0,42.09,3.273,130.2792258,4.607,2012,1,1,3,4,False,False,False,True,1941676.61,3676388.98,2418234.3800000004,2418236.9975,839907.4818732869
4,2012-01-27,1928720.51,0,40.31,3.29,130.3144516,4.607,2012,1,1,4,4,False,False,False,True,2005097.76,2007105.86,2000411.5750000002,2406023.5116666667,43814.06962672988
4,2012-02-03,2173373.91,0,41.81,3.354,130.3496774,4.607,2012,2,1,5,4,False,False,False,True,1928720.51,2047766.07,1980815.2375,2376648.7783333333,55730.744558950704
4,2012-02-10,2374660.64,1,33.0,3.411,130.3849032,4.607,2012,2,1,6,4,False,False,False,True,2173373.91,1941676.61,2012217.1975000002,2374177.5241666664,112501.62025861097
4,2012-02-17,2427640.17,0,34.19,3.493,130.4546207,4.607,2012,2,1,7,4,False,False,False,True,2374660.64,2005097.76,2120463.205,2385070.361666667,197897.5540105574
4,2012-02-24,2226662.17,0,41.31,3.541,130.5502069,4.607,2012,2,1,8,4,False,False,False,True,2427640.17,1928720.51,2226098.8075,2336981.8483333336,226497.46541223247
4,2012-03-02,2206319.9,0,50.38,3.619,130.6457931,4.607,2012,3,1,9,4,False,True,False,False,2226662.17,2173373.91,2300584.2225,2340787.0908333333,120107.53914293626
4,2012-03-09,2202450.81,0,53.63,3.667,130.7413793,4.607,2012,3,1,10,4,False,True,False,False,2206319.9,2374660.64,2308820.7199999997,2315567.4791666665,109101.48517577919
4,2012-03-16,2214967.44,0,59.81,3.707,130.8261935,4.607,2012,3,1,11,4,False,True,False,False,2202450.81,2427640.17,2265768.2624999997,2268155.2825,108435.86200042603
4,2012-03-23,2091592.54,0,59.07,3.759,130.8966452,4.607,2012,3,1,12,4,False,True,False,False,2214967.44,2226662.17,2212600.08,2146370.154166667,10736.15559531707
4,2012-03-30,2089381.77,0,72.63,3.82,130.9670968,4.607,2012,3,1,13,4,False,True,False,False,2091592.54,2206319.9,2178832.6725,2153410.7108333334,58394.99474983443
4,2012-04-06,2470206.13,0,67.69,3.864,131.0375484,4.308,2012,4,2,14,4,False,True,False,False,2089381.77,2202450.81,2149598.14,2156878.6858333335,68452.44323848207
4,2012-04-13,2105301.39,0,68.69,3.881,131.108,4.308,2012,4,2,15,4,False,True,False,False,2470206.13,2214967.44,2216536.9699999997,2200922.8125,179006.57495800633
4,2012-04-20,2144336.89,0,68.6,3.864,131.1173333,4.308,2012,4,2,16,4,False,True,False,False,2105301.39,2091592.54,2189120.4575,2209273.1149999998,187522.70248110723
4,2012-04-27,2064065.66,0,76.47,3.81,131.1266667,4.308,2012,4,2,17,4,False,True,False,False,2144336.89,2089381.77,2202306.545,2227241.146666667,180085.78830598426
4,2012-05-04,2196968.33,0,80.14,3.747,131.136,4.308,2012,5,2,18,4,False,True,False,False,2064065.66,2470206.13,2195977.5175,2218132.1258333335,185733.66645976604
4,2012-05-11,2127661.17,0,67.64,3.685,131.1453333,4.308,2012,5,2,19,4,False,True,False,False,2196968.33,2105301.39,2127668.0675,2203324.433333333,56644.83067996945
4,2012-05-18,2207214.81,0,68.43,3.62,131.0983226,4.308,2012,5,2,20,4,False,True,False,False,2127661.17,2144336.89,2133258.0125,2178326.183333333,54774.240822554835
4,2012-05-25,2154137.67,0,77.47,3.551,131.0287742,4.308,2012,5,2,21,4,False,True,False,False,2207214.81,2064065.66,2148977.4924999997,2176705.57,66731.078559085
4,2012-06-01,2179360.94,0,77.41,3.483,130.9592258,4.308,2012,6,2,22,4,False,False,True,False,2154137.67,2196968.33,2171495.495,2172357.0508333333,37181.88144755463
4,2012-06-08,2245257.18,0,78.11,3.433,130.8896774,4.308,2012,6,2,23,4,False,False,True,False,2179360.94,2127661.17,2167093.6475,2170432.895,34073.312041330966
4,2012-06-15,2234190.93,0,80.94,3.372,130.8295333,4.308,2012,6,2,24,4,False,False,True,False,2245257.18,2207214.81,2196492.65,2172957.0399999996,39074.21963182661
4,2012-06-22,2197299.65,0,81.63,3.329,130.7929,4.308,2012,6,2,25,4,False,False,True,False,2234190.93,2154137.67,2203236.6799999997,2184840.2391666663,43606.772244831984
4,2012-06-29,2128362.92,0,84.23,3.257,130.7562667,4.308,2012,6,2,26,4,False,False,True,False,2197299.65,2179360.94,2214027.175,2193833.3958333335,30894.70380555404
4,2012-07-06,2224499.28,0,80.37,3.187,130.7196333,4.077,2012,7,3,27,4,False,False,True,False,2128362.92,2245257.18,2201277.67,2165346.4616666664,52756.88073401215
4,2012-07-13,2100252.61,0,76.86,3.224,130.683,4.077,2012,7,3,28,4,False,False,True,False,2224499.28,2234190.93,2196088.1950000003,2175279.6191666666,47774.43061721678
4,2012-07-20,2175563.69,0,79.14,3.263,130.7012903,4.077,2012,7,3,29,4,False,False,True,False,2100252.61,2197299.65,2162603.6149999998,2171605.9291666667,58008.50859745743
4,2012-07-27,2048613.65,0,81.06,3.356,130.7195806,4.077,2012,7,3,30,4,False,False,True,False,2175563.69,2128362.92,2157169.625,2180897.4316666666,54592.41986182034
4,2012-08-03,2174514.13,0,83.86,3.374,130.737871,4.077,2012,8,3,31,4,False,False,True,False,2048613.65,2224499.28,2137232.3074999996,2168534.5416666665,78114.41151278914
4,2012-08-10,2193367.69,0,83.21,3.476,130.7561613,4.077,2012,8,3,32,4,False,False,True,False,2174514.13,2100252.61,2124736.02,2172438.9549999996,61793.64814294742
4,2012-08-17,2283540.3,0,81.41,3.552,130.7909677,4.077,2012,8,3,33,4,False,False,True,False,2193367.69,2175563.69,2148014.79,2171285.0283333333,66829.7066763789
4,2012-08-24,2125241.68,0,75.76,3.61,130.8381613,4.077,2012,8,3,34,4,False,False,True,False,2283540.3,2048613.65,2175008.9425,2182068.580833333,96767.95953229176
4,2012-08-31,2081181.35,0,76.47,3.646,130.8853548,4.077,2012,8,3,35,4,False,False,True,False,2125241.68,2174514.13,2194165.9499999997,2177558.6425,66144.1876541771
4,2012-09-07,2125104.72,1,82.09,3.709,130.9325484,4.077,2012,9,3,36,4,True,False,False,False,2081181.35,2193367.69,2170832.755,2163885.6566666667,88179.23892751678
4,2012-09-14,2117854.6,0,68.2,3.706,130.9776667,4.077,2012,9,3,37,4,True,False,False,False,2125104.72,2283540.3,2153767.0125,2154795.1391666667,88966.29727919422
4,2012-09-21,2119438.53,0,68.97,3.721,131.0103333,4.077,2012,9,3,38,4,True,False,False,False,2117854.6,2125241.68,2112345.5875000004,2148174.7183333333,21060.734251204405
4,2012-09-28,2027620.23,0,71.74,3.666,131.043,4.077,2012,9,3,39,4,True,False,False,False,2119438.53,2081181.35,2110894.8000000003,2147431.0191666665,20051.97476275648
4,2012-10-05,2209835.43,0,63.07,3.62,131.0756667,3.879,2012,10,4,40,4,True,False,False,False,2027620.23,2125104.72,2097504.52,2131024.4316666666,46693.36705046136
4,2012-10-12,2133026.07,0,57.11,3.603,131.1083333,3.879,2012,10,4,41,4,True,False,False,False,2209835.43,2117854.6,2118687.1975,2140156.3333333335,74391.86912703035
4,2012-10-19,2097266.85,0,64.46,3.61,131.1499677,3.879,2012,10,4,42,4,True,False,False,False,2133026.07,2119438.53,2122480.065,2136611.5316666667,74721.29827370436
4,2012-10-26,2149594.46,0,63.64,3.514,131.1930968,3.879,2012,10,4,43,4,True,False,False,False,2097266.85,2027620.23,2116937.145,2140665.9650000003,75836.17578723679
5,2010-04-30,298697.84,0,67.53,2.78,210.939388,6.465,2010,4,2,17,4,False,True,False,False,288839.73,331406.0,313781.22750000004,299915.9658333333,19861.09282997008
5,2010-05-07,333522.6,0,71.53,2.835,210.8896556,6.465,2010,5,2,18,4,False,True,False,False,298697.84,328020.49,305604.1875,298376.36083333334,16661.423162043808
5,2010-05-14,296673.77,0,74.79,2.854,210.8872772,6.465,2010,5,2,19,4,False,True,False,False,333522.6,306858.69,306979.715,300184.43583333335,19167.5759247198
5,2010-05-21,301615.49,0,75.2,2.826,211.169023,6.465,2010,5,2,20,4,False,True,False,False,296673.77,288839.73,304433.485,299619.95249999996,19853.233212170544
5,2010-05-28,310013.11,0,79.81,2.759,211.4507688,6.465,2010,5,2,21,4,False,True,False,False,301615.49,298697.84,307627.425,302231.1075,17382.208306734152
5,2010-06-04,337825.89,0,79.54,2.705,211.7325146,6.465,2010,6,2,22,4,False,False,True,False,310013.11,333522.6,310456.2425,303994.2241666667,16333.693884216433
5,2010-06-11,296641.91,0,80.7,2.668,212.0142605,6.465,2010,6,2,23,4,False,False,True,False,337825.89,296673.77,311532.065,307371.91583333333,18373.7117231866
5,2010-06-18,313795.6,0,83.91,2.637,212.0119769,6.465,2010,6,2,24,4,False,False,True,False,296641.91,301615.49,311524.1,308616.54083333333,18382.30470962401
5,2010-06-25,295257.3,0,83.72,2.653,211.8960815,6.465,2010,6,2,25,4,False,False,True,False,313795.6,310013.11,314569.1275,311992.5933333333,17162.14603448793
5,2010-07-02,305993.27,0,81.25,2.669,211.7801861,6.496,2010,7,3,26,4,False,False,True,False,295257.3,337825.89,310880.175,308980.20166666666,19844.173563607146
5,2010-07-09,291808.87,0,81.14,2.642,211.6642907,6.496,2010,7,3,27,4,False,False,True,False,305993.27,296641.91,302922.02,307144.60000000003,8676.693549761003
5,2010-07-16,280701.7,0,83.98,2.623,211.6561123,6.496,2010,7,3,28,4,False,False,True,False,291808.87,313795.6,301713.76,305890.4483333333,10067.733695150262
5,2010-07-23,274742.63,0,83.66,2.608,211.7915565,6.496,2010,7,3,29,4,False,False,True,False,280701.7,295257.3,293440.28500000003,305212.2791666667,10421.32490976856
5,2010-07-30,268929.03,0,82.46,2.64,211.9270006,6.496,2010,7,3,30,4,False,False,True,False,274742.63,305993.27,288311.6175,303216.01166666666,13746.513210161816
5,2010-08-06,303043.02,0,86.1,2.627,212.0624447,6.496,2010,8,3,31,4,False,False,True,False,268929.03,291808.87,279045.5575,297833.2141666667,9772.482927101193
5,2010-08-13,286477.35,0,87.41,2.692,212.1978889,6.496,2010,8,3,32,4,False,False,True,False,303043.02,280701.7,281854.09500000003,298363.98500000004,14921.22421912357
5,2010-08-20,287205.38,0,87.71,2.664,212.1608984,6.496,2010,8,3,33,4,False,False,True,False,286477.35,274742.63,283298.0075,297102.4733333333,15051.42004286699
5,2010-08-27,288519.75,0,87.05,2.619,212.123908,6.496,2010,8,3,34,4,False,False,True,False,287205.38,268929.03,286413.695,295201.82916666666,13938.89973199799
5,2010-09-03,323798.0,0,84.06,2.577,212.0869176,6.496,2010,9,3,35,4,True,False,False,False,288519.75,303043.02,291311.375,291092.9841666667,7866.631155017681
5,2010-09-10,306533.08,1,79.86,2.565,212.0499271,6.496,2010,9,3,36,4,True,False,False,False,323798.0,286477.35,296500.12,293355.9916666667,18218.20214301973
5,2010-09-17,282558.65,0,82.28,2.582,212.0769346,6.496,2010,9,3,37,4,True,False,False,False,306533.08,287205.38,301514.0525,292750.7816666667,17275.75333043649
5,2010-09-24,293131.58,0,78.53,2.624,212.1519404,6.496,2010,9,3,38,4,True,False,False,False,282558.65,288519.75,300352.37,291692.56083333335,18659.45792088458
5,2010-10-01,283178.12,0,71.1,2.603,212.2269463,6.768,2010,10,4,39,4,True,False,False,False,293131.58,323798.0,301505.3275,290620.75333333336,17807.655449986127
5,2010-10-08,290494.85,0,64.99,2.633,212.3019522,6.768,2010,10,4,40,4,True,False,False,False,283178.12,306533.08,291350.35750000004,289901.52416666667,11221.518058748616
5,2010-10-15,280681.2,0,68.11,2.72,212.3691867,6.768,2010,10,4,41,4,True,False,False,False,290494.85,282558.65,287340.8,290717.62,5281.351715100645
5,2010-10-22,284988.27,0,70.96,2.725,212.4169928,6.768,2010,10,4,42,4,True,False,False,False,280681.2,293131.58,286871.4375,291212.50083333335,5895.708516304166
5,2010-10-29,278031.81,0,70.58,2.716,212.464799,6.768,2010,10,4,43,4,True,False,False,False,284988.27,283178.12,284835.61,292550.7708333333,4165.601117141404
5,2010-11-05,325310.3,0,58.88,2.689,212.5126051,6.768,2010,11,4,44,4,True,False,False,False,278031.81,290494.85,283549.0325,290466.50333333336,5446.099297884797
5,2010-11-12,301827.36,0,62.37,2.728,212.5604113,6.768,2010,11,4,45,4,True,False,False,False,325310.3,280681.2,292252.895,293702.5825,22223.937435978736
5,2010-11-19,297384.81,0,52.52,2.771,212.445487,6.768,2010,11,4,46,4,True,False,False,False,301827.36,284988.27,297539.435,294921.0808333333,21037.160927366072
5,2010-11-26,488362.61,1,66.15,2.735,212.303441,6.768,2010,11,4,47,4,True,False,False,False,297384.81,278031.81,300638.57,295659.8358333333,19423.010706309116
5,2010-12-03,344490.88,0,51.31,2.708,212.1613951,6.768,2010,12,4,48,4,False,False,False,True,488362.61,325310.3,353221.27,309373.5533333333,90923.49948126027
5,2010-12-10,352811.53,0,48.27,2.843,212.0193491,6.768,2010,12,4,49,4,False,False,False,True,344490.88,301827.36,358016.415,312536.7033333333,89454.77828616966
5,2010-12-17,367801.19,0,51.61,2.869,211.9580815,6.768,2010,12,4,50,4,False,False,False,True,352811.53,297384.81,370762.4575,318391.11,82110.71104126486
5,2010-12-24,466010.25,0,55.01,2.886,211.9573978,6.768,2010,12,4,51,4,False,False,False,True,367801.19,488362.61,388366.5525,324613.57749999996,67358.19651337291
5,2010-12-31,298180.18,1,49.79,2.943,211.9567142,6.768,2010,12,4,52,4,False,False,False,True,466010.25,344490.88,382778.4625,339849.5883333333,56319.934774874295
5,2011-01-07,286347.26,0,48.3,2.976,211.9560305,6.634,2011,1,1,1,4,False,False,False,True,298180.18,352811.53,371200.7875,340490.03250000003,69929.88239127173
